1.0 -2.0816681711721685e-17
0.9916666666666667 0.0015059119284731338
0.9833333333333333 0.0029957113593936935
0.975 0.004469673734034042
0.9666666666666667 0.005928064432670643
0.9583333333333334 0.007371138742290919
0.95 0.008799141823033572
0.9416666666666667 0.010212308673300724
0.9333333333333333 0.011610864093478505
0.925 0.012995022648195822
0.9166666666666666 0.014364988627050008
0.9083333333333333 0.01572095600372168
0.9 0.017063108393398113
0.8916666666666667 0.018391619008418153
0.8833333333333333 0.019706650612047
0.875 0.02100835547028433
0.8666666666666667 0.022296875301601755
0.8583333333333333 0.023572341224500044
0.85 0.024834873702769374
0.8416666666666667 0.02608458248832878
0.8333333333333334 0.02732156656151214
0.825 0.028545914068660187
0.8166666666666667 0.02975770225686814
0.8083333333333333 0.030956997405729842
0.8 0.03214385475590626
0.7916666666666666 0.03331831843433703
0.7833333333333333 0.03448042137589975
0.775 0.03563018524130848
0.7666666666666667 0.036767620331028775
0.7583333333333333 0.037892725494970164
0.75 0.039005488037699876
0.7416666666666667 0.04010588361890424
0.7333333333333333 0.04119387614880234
0.725 0.042269417678195545
0.7166666666666667 0.04333244828281354
0.7083333333333334 0.044382895941590096
0.7 0.045420676408475254
0.6916666666666667 0.04644569307735907
0.6833333333333333 0.04745783683964897
0.675 0.04845698593400681
0.6666666666666666 0.04944300578771103
0.6583333333333333 0.05041574884906673
0.65 0.051375054410237944
0.6416666666666667 0.0523207484198249
0.6333333333333333 0.05325264328445088
0.625 0.05417053765856095
0.6166666666666667 0.05507421622156483
0.6083333333333333 0.055963449441380125
0.6 0.056837993323347304
0.5916666666666667 0.05769758914339547
0.5833333333333334 0.05854196316423378
0.575 0.05937082633323041
0.5666666666666667 0.06018387396051313
0.5583333333333333 0.06098078537568655
0.55 0.061761223561402664
0.5416666666666666 0.06252483476184933
0.5333333333333333 0.06327124806402457
0.525 0.06400007494944915
0.5166666666666667 0.06471090881372596
0.5083333333333333 0.06540332445108074
0.5 0.06607687750071448
0.49166666666666664 0.06673110385145029
0.48333333333333334 0.06736551900077026
0.475 0.067979617363897
0.4666666666666667 0.06857287152807763
0.4583333333333333 0.06914473144666262
0.45 0.0696946235669297
